object,surface,layer,locator,offset,family,token,disposition,snippet
_PROVENANCE/VV_2026-07-19/MAESTRO_VV_REPORT_2026-07-19_v0_5_claude.html,record,B-text,line 425 col 107,39192,TG7,≥7.0,provenance_record,yer fidelity: 05's SEG/G/SE20 counts (25/30/35) and G.K6.S4 ≥7.0 against <code>TECHNICAL_UST_GOVERNANCE_ADDENDUM.md</cod
_PROVENANCE/VV_2026-07-19/MAESTRO_VV_REPORT_2026-07-19_v0_5_claude.html,record,B-text,line 425 col 186,39271,TG7,≥7.0,provenance_record,"TECHNICAL_UST_GOVERNANCE_ADDENDUM.md</code>. Expect: exact; ≥7.0 classified era-history, NOT a current threshold.<span c"
_PROVENANCE/skill_recovered_2026-07-20/maestro-forensic-transcript/state_snapshot_2026-07-19/OPEN.md,record,B-text,line 27 col 106,2826,TG7,G≥7.0,provenance_record,S_SOURCE; actual rubric SEM-12/S1–S12); BICDM-20 undefined; G≥7.0 vs 97.5% resolved as generation-eligibility vs release
_PROVENANCE/skill_recovered_2026-07-20/maestro-forensic-transcript/state_snapshot_2026-07-19/OPEN.md,record,B-text,line 27 col 115,2835,T97,97.5,provenance_record,actual rubric SEM-12/S1–S12); BICDM-20 undefined; G≥7.0 vs 97.5% resolved as generation-eligibility vs release-grade —
_PROVENANCE/structural_fold/AUX_INPUT_3_INTEGRATION_v0_1.md,record,B-text,line 15 col 446,4080,T97,97.5,provenance_record,"grounded fold §6, new to `_PROVENANCE`) · SE20 ↔ SEG/G-Card/97.5/HPA composition (≡ DISC-05 family) · Q1–Q16 sharpened f"
_PROVENANCE/structural_fold/AUX_INPUT_3_INTEGRATION_v0_1.md,record,B-text,line 15 col 813,4447,T97,97.5,provenance_record,"wo locked values: `substrate_floor` VIRAL-5 PROOF requires ""97.5 percent composite or equivalent"" (a v4.5.5-staging witn"
_PROVENANCE/structural_fold/AUX_INPUT_3_INTEGRATION_v0_1.md,record,B-text,line 15 col 891,4525,T97,97.5,provenance_record,"site or equivalent"" (a v4.5.5-staging witness of the locked 97.5), and the floor's Road-Map/metacontainer ruleset ground"
artifacts/C-Downloads/02_LESSONS_seeing-maestro.md,historical,B-text,line 49 col 98,5885,T97,97.5,historical_record,"rubric. It looks like one: weights, scores, K1–K12 axes, a 97.5% release-grade threshold. What it actually is — read in"
artifacts/C-Downloads/02_LESSONS_seeing-maestro.md,historical,B-text,line 62 col 44,7642,T97,97.5,historical_record,t pick a winner. - **Gate stack** — SEG / SE20 / K1–K12 SEM 97.5% / G-Card ≥7.0 / HPA paramountcy: order and orthogonali
artifacts/C-Downloads/02_LESSONS_seeing-maestro.md,historical,B-text,line 62 col 52,7650,TG7,G-Card ≥7.0,historical_record,winner. - **Gate stack** — SEG / SE20 / K1–K12 SEM 97.5% / G-Card ≥7.0 / HPA paramountcy: order and orthogonality not f
artifacts/C-Downloads/MAESTRO_END_TO_END_PROCESS_TREE.yaml,historical,B-text,line 174 col 21,6119,T97,97.5,historical_record,"e_excellence_and_emit_decision_artifact pass_threshold: 97.5 outputs: [SEG_result, G_CARD] provenance: SOURC"
artifacts/C-Downloads/maestro_v3_documents051226-05142026/files/02_OPERATOR_CONFIRMED_CANON.md,historical,B-text,line 165 col 9,8519,T97,97.5,historical_record,tive UST and Show Summary are derivative surfaces. ### E3. 97.5% pass threshold - **Tier:** T1 - **Source:** maestro.md
artifacts/D-Maestro/MAESTRO_ON_MOSAIC_RUNTIME_BOOTSTRAP_v0_1/07_PRODUCT_POSITIONING.md,historical,B-text,line 56 col 1,1504,T97,97.5,historical_record,"xecution medium, not the product. ## Excellence Threshold 97.5% via 12-criterion SEM. Calibrated to operator HPA / vag"
artifacts/D-Maestro/Maestro/Clippings/Big-AGI.md,historical,B-text,line 491 col 1146,53402,T97,97.5,historical_record,"weighted rubric + gates"" - ""Pass threshold canon: 97.5 pct (per user correction in worklogs)"" - template.c"
artifacts/D-Maestro/Maestro/Untitled 1.md,historical,B-text,line 1580 col 95,108656,T97,97.5,historical_record,mulated SME agents composite is weighted sum pass threshold 97.5 Remediation allows up to 3 iterations prioritized by
artifacts/D-Maestro/Maestro/Untitled 5.md,historical,B-text,line 521 col 972,10997,T97,97.5,historical_record,o kept building when every easier path was right there. The 97.5% threshold isn't arbitrary; it's the threshold of your
artifacts/D-Maestro/Maestro/Untitled 5.md,historical,B-text,line 990 col 15225,44325,T97,97.5,historical_record,-bearing facts anchor everything: the SEM criterion sits at 97.5% release threshold calibrated to actual operator respon
artifacts/D-Maestro/Maestro/Untitled 5.md,historical,B-text,line 990 col 17327,46427,T97,97.5,historical_record,"ing as the product itself. The excellence threshold sits at 97.5% calibrated to human recognition of aliveness, with AI-"
artifacts/D-Maestro/Maestro/Untitled 5.md,historical,B-text,line 3582 col 17,104614,T97,97.5,historical_record,erator’s body knew: ``` not alive yet ``` That is why the 97.5% threshold matters. It is not numeric vanity. It is the
artifacts/D-Maestro/Maestro/houseinorder.txt,historical,B-text,line 685 col 26,39383,TG7,G ≥ 7,historical_record,"ity (no taste, only viability). G-Card scoring must pass G ≥ 7 before generation proceeds. Lyrics-Lock is a hard l"
artifacts/D-Maestro/Maestro/houseinorder.txt,historical,B-text,line 708 col 23,40506,TG7,G ≥ 7,historical_record,detection. C) Run G-Card scoring G1–G5; pass threshold G ≥ 7. If fail: repair loop. D) Only after passing gates
artifacts/D-Maestro/Maestro/houseinorder.txt,historical,B-text,line 721 col 26,40987,TG7,G ≥ 7,historical_record,"n: feasibility gate, not taste. G-Card pass requirement: G ≥ 7 or return to repair loop. Mode A/B discipline: Mode"
artifacts/D-Maestro/Maestro/houseinorder.txt,historical,B-text,line 1176 col 27,54030,TG7,≥7.0,historical_record,sses) - G.K6.S3 aggregate_score - G.K6.S4 pass_threshold (≥7.0) - G.K6.S5 promotion_eligibility ==================
artifacts/D-Maestro/Maestro/houseinorder.txt,historical,B-text,line 1935 col 32,85890,TG7,>= 7.0,historical_record,"K6.S3_aggregate_score: 8.44 G.K6.S4_pass_threshold: "">= 7.0"" G.K6.S5_promotion_eligibility: ""PASS"" #"
artifacts/D-Maestro/Maestro/houseinorder.txt,historical,B-text,line 4415 col 16,218255,TG7,≥ 7.0,historical_record,ural and genre integrity - strategic value Pass threshold ≥ 7.0 SE20 must be computed or flagged as pending with ex
artifacts/D-Maestro/Maestro/houseinorder.txt,historical,B-text,line 4832 col 16,229426,TG7,≥ 7.0,historical_record,tem baseline scored with notes Output: pass threshold ≥ 7.0 improvement targets Phase 4: Surface Compiler (d
artifacts/D-Maestro/Maestro/inmyroom.tx.txt,historical,B-text,line 589 col 1,24972,TG7,G-Card ≥7,historical_record,✔ FULL COUNCIL + OS_CHAIN COMPLIANCE M0 → M10 SEG Gate G-Card ≥7 Prompt compression ≤4990 chars. ✔ FULL PRODUCT
artifacts/D-Maestro/Maestro/inmyroom.tx.txt,historical,B-text,line 763 col 1,29215,TG7,G ≥ 7,historical_record,adiction meeting executed. Repairs applied automatically. G ≥ 7 achieved. UST → Final. ⚙️ M8 — PROMPT COMPRESSIO
artifacts/D-Maestro/Maestro/inmyroom.tx.txt,historical,B-text,line 1461 col 20,63691,TG7,≥ 7.0,historical_record,PASS (no timing/section defects) ✅ PASS G-Card Total Score ≥ 7.0 8.4 overall ✅ PASS Lyrics Lock Integrity 0 unauthoriz
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 3599 col 27,173070,T97,97.5,historical_record,update for release. You said: who said 70% pass? we are 97.5% pass ChatGPT said: Thought for 51s You’re right —
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 3603 col 111,173226,T97,97.5,historical_record,"run. That was my mistake. You clearly stated your target is 97.5%. I’ve recalculated against that target, diagnosed the"
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 3605 col 85,173536,T97,97.5,historical_record,"need: (A) what the current run scored, (B) how far short of 97.5% we are, (C) the minimal, prioritized score-improvement"
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 3609 col 24,173906,T97,97.5,historical_record,omposite (current run): 76.8 / 100. • Target (you stated): 97.5 / 100. • Deficit: 20.7 points. (These numbers use y
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 3615 col 223,174350,T97,97.5,historical_record,"I computed a prioritized, actionable sequence that reaches ≥97.5% with concrete edits/activities. Greedy, prioritized"
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 3639 col 85,175019,T97,97.5,historical_record,"rings the composite from 76.8 → ≈97.6, i.e. just above your 97.5 target. (I can provide alternative mixes of item moves"
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 3757 col 29,181632,T97,97.5,historical_record,ort summary and accountability • You are correct: target = 97.5%. I recalculated and produced a prioritized plan to rea
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 3760 col 120,182042,T97,97.5,historical_record,ok kit + mix checklist now so you can push the score toward 97.5% immediately. Tell me whether you want the LCR packa
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 4122 col 71,196961,T97,97.5,historical_record,posite scoring against user's declared pass target must use 97.5 threshold (user canonical). This run used recalculation
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 4132 col 129,197940,T97,97.5,historical_record,"_ledger with composite_score 76.8 (pre-remediation), target 97.5 (user). D3.5 – Defaults used (ASSUMED_DEFAULT): LUFS t"
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 4142 col 119,198808,T97,97.5,historical_record,to Lyric_Syllable_Guideline or require remediation to reach 97.5. G1.3 – Confirm canonical LUFS target (−14 assumed) or
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 4168 col 39,200689,T97,97.5,historical_record,uoted lyric lines. Use the user’s composite pass target: 97.5%. Composite scoring method and weights are embedded bel
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 4170 col 50,200805,T97,97.5,historical_record,"below. Attempt up to 3 remediation iterations to reach ≥97.5; if not reached, stop and output the current best resul"
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 4175 col 385,201565,T97,97.5,historical_record,ct to expand axes to operational leaves; composite target = 97.5%. You are authorized to IGNORE lyric_lock for this run
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 4224 col 35,206700,T97,97.5,historical_record,e FINAL_TECHNICAL_UST. Target composite pass threshold = 97.5%. Use the Song Excellence Matrix weights defined below
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 4254 col 32,209302,T97,97.5,historical_record,AGS completed if available. 7) Composite scoring target: **97.5%**. 8) Default mastering LUFS = −14 dB integrated unle
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 4272 col 113,209921,T97,97.5,historical_record,agents; composite = sum((score/5)*weight). Pass threshold = 97.5. Use equal agent weighting by default. Remediation:
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 4317 col 18,212980,T97,97.5,historical_record,"ss/fail; if unknown mark ASSUMED_DEFAULT) • If composite ≥ 97.5 AND all critical gates (Metadata, Lyric Syllable, Road-"
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 4332 col 55,214435,T97,97.5,historical_record,ext. • Re-run STEP 4 & STEP 5 to re-score. If composite >= 97.5 and gates pass ⇒ break remediation loop and continue to
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 4335 col 37,214620,T97,97.5,historical_record,OST-REMEDIATION CHECKS • If after 3 iterations composite < 97.5 OR critical gates still failing: - Generate single `
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 4353 col 60,215662,T97,97.5,historical_record,"[VALIDATION_META | composite_score: <float 0–100>; target: 97.5; iterations: <n>; gates: {metadata:pass/fail, syllable:"
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 4384 col 18,218107,T97,97.5,historical_record,"pointers to original S_raw_corpus lines. • If composite < 97.5 after 3 iterations, flag for human review and surface `"
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 4643 col 93,235076,T97,97.5,historical_record,"licit goals (e.g., “produce Suno-ready UST”, pass threshold 97.5). Tag each with provenance. M2.2 — Environment: enumer"
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 4793 col 48,245284,T97,97.5,historical_record,constants. M11.3 — Include param {PASS_THRESHOLD} default 97.5 and {MAX_REMEDIATION_ITER} default 3. M11.4 — Include
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 4854 col 46,250028,T97,97.5,historical_record,must embed. Defaults used when missing: PASS_THRESHOLD = 97.5; LUFS = −14; MAX_REMEDIATION_ITER = 3. These become ASS
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 5394 col 27,274223,T97,97.5,historical_record,"""weight"":2,""min_pass"":2} ], ""pass_threshold_pct"": 97.5, ""gate_fields"": [""metadata_complete"",""lyric_syllab"
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 5403 col 34,274530,T97,97.5,historical_record,"PASS | CONDITIONAL | HOLD ""buy_in_pct"", // e.g. 97.5 ""top_deficiencies"", // prioritized list """
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 5463 col 72,276451,T97,97.5,historical_record,: M7 computes seg.composite_pct and gates. Pass threshold = 97.5% (per your instruction). Decision & Artifact: M11 mu
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 5476 col 49,277337,T97,97.5,historical_record,ng only. Enforce pass threshold: if seg.composite_pct >= 97.5 and all gates true => final_decision = PASS. Else: COND
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 5493 col 51,278045,T97,97.5,historical_record,e_pct. g_card.final_decision populated per threshold (>=97.5 PASS). g_card.required_actions atomic and actionabl
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 5516 col 39,279690,T97,97.5,historical_record,u can change per-run • precise validation rules (including 97.5% pass threshold) • SEG + G-Card JSON schemas and valid
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 5534 col 25,280448,T97,97.5,historical_record,"== RUN PARAMETERS (adjustable) === { ""PASS_THRESHOLD_PCT"": 97.5, ""MAX_REMEDIATION_ITER"": 2, ""SHOW_SUMMARY_MAX_CHA"
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 6013 col 82,305847,T97,97.5,historical_record,| CONDITIONAL | HOLD (here: PASS because composite 99.1% ≥ 97.5% and all gates true). top_deficiencies and required_
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 6026 col 68,306625,T97,97.5,historical_record,"atus: seg.composite_pct = 99.1%, above your PASS threshold (97.5%). All gates are true. The run therefore produced a PAS"
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 6069 col 43,310076,T97,97.5,historical_record,"IDATORS_SUMMARY: - seg.composite_pct: 99.1 (PASS threshold 97.5) - gates: metadata_complete=true, lyric_syllable_gate="
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 7107 col 22,363884,T97,97.5,historical_record,d must reflect the user’s correction: - Canon target is **~97.5% pass** (supersedes earlier ~70% pass guidance that was
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 7182 col 73,366785,T97,97.5,historical_record,neric pass threshold (70) with corrected pass expectation (~97.5%). - Convert “decomposer” from QA explanation into a t
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 7313 col 55,371431,T97,97.5,historical_record,KPI - Imperative Rule: Use corrected pass expectation of ~97.5% for release-grade gating unless explicitly overridden
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 7443 col 47,376962,T97,97.5,historical_record,r criterion. - M7.2 Apply pass threshold policy (canon: ~97.5%). - M7.3 Generate ranked deficiencies. - M7.4 Em
artifacts/D-Maestro/Maestro/song.excellence.matrix.iterative.design.session.txt,historical,B-text,line 7566 col 52,382931,T97,97.5,historical_record,ration. - M7 must use the corrected pass threshold policy (97.5% canon). - G0 taxonomy must be bundled into onboarding
